,facility_code,step,slot_expanded
1132,499128,step2,0.0
1133,499128,step3,0.0
1134,847573,step1,0.0
1135,847573,step2,0.0
1136,847573,step3,0.0
1137,568206,step1,0.0
1138,568206,step2,0.0
1139,568206,step3,0.0
1140,664549,step1,0.0
1141,664549,step2,0.0
1142,664549,step3,0.0
1143,846657,step1,-0.0
1144,846657,step2,0.0
1145,846657,step3,0.0
1146,836605,step1,0.0
1147,836605,step2,0.0
1148,836605,step3,0.0
1149,513498,step1,0.0
1150,513498,step2,0.0
1151,513498,step3,0.0
1152,789926,step1,0.0
1153,789926,step2,0.0
1154,789926,step3,0.0
1155,870836,step1,18.0
1156,870836,step2,0.0
1157,870836,step3,0.0
1158,796576,step1,-0.0
1159,796576,step2,0.0
1160,796576,step3,0.0
1161,709906,step1,0.0
1162,709906,step2,0.0
1163,709906,step3,0.0
1164,257741,step1,-0.0
1165,257741,step2,0.0
1166,257741,step3,0.0
1167,790141,step1,0.0
1168,790141,step2,0.0
1169,790141,step3,0.0
1170,71688,step1,0.0
1171,71688,step2,0.0
1172,71688,step3,0.0
1173,306118,step1,-0.0
1174,306118,step2,0.0
1175,306118,step3,0.0
1176,872615,step1,0.0
1177,872615,step2,0.0
1178,872615,step3,0.0
1179,74242,step1,8.0
1180,74242,step2,0.0
1181,74242,step3,0.0
1182,817993,step1,0.0
1183,817993,step2,0.0
1184,817993,step3,0.0
1185,475384,step1,22.0
1186,475384,step2,0.0
1187,475384,step3,0.0
1188,762331,step1,0.0
1189,762331,step2,0.0
1190,762331,step3,0.0
1191,325027,step1,0.0
1192,325027,step2,0.0
1193,325027,step3,0.0
1194,417619,step1,0.0
1195,417619,step2,0.0
1196,417619,step3,0.0
1197,889318,step1,-0.0
1198,889318,step2,0.0
1199,889318,step3,0.0
1200,909015,step1,-0.0
1201,909015,step2,0.0
1202,909015,step3,0.0
1203,908901,step1,0.0
1204,908901,step2,0.0
1205,908901,step3,0.0
1206,900110,step1,0.0
1207,900110,step2,0.0
1208,900110,step3,0.0
1209,901275,step1,0.0
1210,901275,step2,0.0
1211,901275,step3,0.0
1212,910710,step1,0.0
1213,910710,step2,0.0
1214,910710,step3,0.0
1215,554568,step1,-0.0
1216,554568,step2,0.0
1217,554568,step3,0.0
1218,816768,step1,-0.0
1219,816768,step2,0.0
1220,816768,step3,0.0
1221,876224,step1,0.0
1222,876224,step2,0.0
1223,876224,step3,0.0
1224,52238,step1,0.0
1225,52238,step2,0.0
1226,52238,step3,0.0
1227,364340,step1,-0.0
1228,364340,step2,0.0
1229,364340,step3,0.0
1230,523174,step1,0.0
1231,523174,step2,0.0
1232,523174,step3,0.0
1233,475386,step1,0.0
1234,475386,step2,0.0
1235,475386,step3,0.0
1236,637571,step1,0.0
1237,637571,step2,0.0
1238,637571,step3,-0.0
1239,451719,step1,-0.0
1240,451719,step2,0.0
1241,451719,step3,0.0
1242,780304,step1,-0.0
1243,780304,step2,0.0
1244,780304,step3,0.0
1245,688158,step1,-0.0
1246,688158,step2,0.0
1247,688158,step3,0.0
1248,65097,step1,0.0
1249,65097,step2,0.0
1250,65097,step3,0.0
1251,791329,step1,-0.0
1252,791329,step2,0.0
1253,791329,step3,0.0
1254,386867,step1,-0.0
1255,386867,step2,0.0
1256,386867,step3,0.0
1257,397430,step1,-0.0
1258,397430,step2,0.0
1259,397430,step3,0.0
1260,275294,step1,-0.0
1261,275294,step2,0.0
1262,275294,step3,0.0
1263,870165,step1,0.0
1264,870165,step2,0.0
1265,870165,step3,0.0
1266,65104,step1,0.0
1267,65104,step2,0.0
1268,65104,step3,0.0
1269,51199,step1,0.0
1270,51199,step2,0.0
1271,51199,step3,0.0
1272,571556,step1,0.0
1273,571556,step2,0.0
1274,571556,step3,0.0
1275,282569,step1,-0.0
1276,282569,step2,0.0
1277,282569,step3,0.0
1278,863359,step1,0.0
1279,863359,step2,-0.0
1280,863359,step3,-0.0
1281,734640,step1,-0.0
1282,734640,step2,0.0
1283,734640,step3,0.0
1284,816327,step1,0.0
1285,816327,step2,-0.0
1286,816327,step3,-0.0
1287,798009,step1,0.0
1288,798009,step2,0.0
1289,798009,step3,0.0
1290,215109,step1,0.0
1291,215109,step2,0.0
1292,215109,step3,0.0
1293,344265,step1,-0.0
1294,344265,step2,0.0
1295,344265,step3,0.0
1296,873937,step1,-0.0
1297,873937,step2,0.0
1298,873937,step3,0.0
1299,878416,step1,-0.0
1300,878416,step2,0.0
1301,878416,step3,0.0
1302,698060,step1,-0.0
1303,698060,step2,0.0
1304,698060,step3,0.0
1305,158699,step1,0.0
1306,158699,step2,0.0
1307,158699,step3,0.0
1308,684078,step1,0.0
1309,684078,step2,-0.0
1310,684078,step3,-0.0
1311,769924,step1,0.0
1312,769924,step2,0.0
1313,769924,step3,0.0
1314,229764,step1,0.0
1315,229764,step2,0.0
1316,229764,step3,0.0
1317,612679,step1,-0.0
1318,612679,step2,0.0
1319,612679,step3,0.0
1320,349322,step1,0.0
1321,349322,step2,0.0
1322,349322,step3,0.0
1323,584441,step1,-0.0
1324,584441,step2,0.0
1325,584441,step3,0.0
1326,854112,step1,-0.0
1327,854112,step2,0.0
1328,854112,step3,0.0
1329,491506,step1,-0.0
1330,491506,step2,0.0
1331,491506,step3,0.0
1332,629131,step1,-0.0
1333,629131,step2,0.0
1334,629131,step3,0.0
1335,307551,step1,0.0
1336,307551,step2,0.0
1337,307551,step3,0.0
1338,228662,step1,-0.0
1339,228662,step2,0.0
1340,228662,step3,0.0
1341,71551,step1,0.0
1342,71551,step2,0.0
1343,71551,step3,0.0
1344,250047,step1,-0.0
1345,250047,step2,0.0
1346,250047,step3,0.0
1347,864336,step1,-0.0
1348,864336,step2,0.0
1349,864336,step3,0.0
1350,835919,step1,0.0
1351,835919,step2,-0.0
1352,835919,step3,-0.0
1353,364266,step1,0.0
1354,364266,step2,0.0
1355,364266,step3,0.0
1356,154383,step1,0.0
1357,154383,step2,0.0
1358,154383,step3,0.0
1359,336171,step1,-0.0
1360,336171,step2,0.0
1361,336171,step3,0.0
1362,649096,step1,-0.0
1363,649096,step2,0.0
1364,649096,step3,0.0
1365,603270,step1,0.0
1366,603270,step2,0.0
1367,603270,step3,0.0
1368,920147,step1,-0.0
1369,920147,step2,0.0
1370,920147,step3,0.0
1371,919342,step1,0.0
1372,919342,step2,0.0
1373,919342,step3,0.0
1374,921705,step1,0.0
1375,921705,step2,0.0
1376,921705,step3,0.0
1377,907934,step1,-0.0
1378,907934,step2,0.0
1379,907934,step3,0.0
1380,883844,step1,-0.0
1381,883844,step2,0.0
1382,883844,step3,0.0
1383,886548,step1,0.0
1384,886548,step2,0.0
1385,886548,step3,0.0
1386,909078,step1,-0.0
1387,909078,step2,0.0
1388,909078,step3,0.0
1389,897156,step1,0.0
1390,897156,step2,-0.0
1391,897156,step3,-0.0
1392,914331,step1,-0.0
1393,914331,step2,0.0
1394,914331,step3,0.0
1395,429815,step1,-0.0
1396,429815,step2,0.0
1397,429815,step3,0.0
1398,508078,step1,-0.0
1399,508078,step2,0.0
1400,508078,step3,0.0
1401,692719,step1,0.0
1402,692719,step2,0.0
1403,692719,step3,0.0
1404,252999,step1,0.0
1405,252999,step2,0.0
1406,252999,step3,0.0
1407,367950,step1,-0.0
1408,367950,step2,0.0
1409,367950,step3,0.0
1410,867335,step1,0.0
1411,867335,step2,0.0
1412,867335,step3,0.0
1413,643864,step1,0.0
1414,643864,step2,0.0
1415,643864,step3,0.0
1416,649507,step1,-0.0
1417,649507,step2,0.0
1418,649507,step3,0.0
1419,805823,step1,-0.0
1420,805823,step2,0.0
1421,805823,step3,0.0
1422,868463,step1,0.0
1423,868463,step2,0.0
1424,868463,step3,0.0
1425,376657,step1,-0.0
1426,376657,step2,0.0
1427,376657,step3,0.0
1428,709914,step1,0.0
1429,709914,step2,0.0
1430,709914,step3,0.0
1431,739133,step1,-0.0
1432,739133,step2,0.0
1433,739133,step3,0.0
1434,828953,step1,0.0
1435,828953,step2,0.0
1436,828953,step3,0.0
1437,411466,step1,-0.0
1438,411466,step2,0.0
1439,411466,step3,0.0
1440,186750,step1,-0.0
1441,186750,step2,0.0
1442,186750,step3,0.0
1443,538630,step1,0.0
1444,538630,step2,0.0
1445,538630,step3,0.0
1446,768448,step1,0.0
1447,768448,step2,0.0
1448,768448,step3,0.0
1449,376473,step1,0.0
1450,376473,step2,0.0
1451,376473,step3,0.0
1452,651697,step1,-0.0
1453,651697,step2,0.0
1454,651697,step3,0.0
1455,72818,step1,0.0
1456,72818,step2,0.0
1457,72818,step3,0.0
1458,816789,step1,-0.0
1459,816789,step2,0.0
1460,816789,step3,0.0
1461,469187,step1,-0.0
1462,469187,step2,0.0
1463,469187,step3,0.0
1464,759389,step1,-0.0
1465,759389,step2,0.0
1466,759389,step3,0.0
1467,73474,step1,0.0
1468,73474,step2,0.0
1469,73474,step3,0.0
1470,228372,step1,20.0
1471,228372,step2,-0.0
1472,228372,step3,-0.0
1473,742498,step1,20.0
1474,742498,step2,0.0
1475,742498,step3,0.0
1476,51566,step1,0.0
1477,51566,step2,0.0
1478,51566,step3,0.0
1479,811913,step1,0.0
1480,811913,step2,0.0
1481,811913,step3,0.0
1482,497740,step1,0.0
1483,497740,step2,0.0
1484,497740,step3,0.0
1485,801953,step1,-0.0
1486,801953,step2,0.0
1487,801953,step3,0.0
1488,847014,step1,-0.0
1489,847014,step2,0.0
1490,847014,step3,0.0
1491,739340,step1,-0.0
1492,739340,step2,0.0
1493,739340,step3,0.0
1494,583629,step1,-0.0
1495,583629,step2,0.0
1496,583629,step3,0.0
1497,637503,step1,-0.0
1498,637503,step2,0.0
1499,637503,step3,0.0
1500,688216,step1,-0.0
1501,688216,step2,0.0
1502,688216,step3,0.0
1503,840486,step1,0.0
1504,840486,step2,0.0
1505,840486,step3,0.0
1506,398023,step1,-0.0
1507,398023,step2,0.0
1508,398023,step3,0.0
1509,120660,step1,-0.0
1510,120660,step2,0.0
1511,120660,step3,0.0
1512,73660,step1,3.0
1513,73660,step2,0.0
1514,73660,step3,0.0
1515,849150,step1,0.0
1516,849150,step2,0.0
1517,849150,step3,0.0
1518,877503,step1,0.0
1519,877503,step2,0.0
1520,877503,step3,0.0
1521,428101,step1,-0.0
1522,428101,step2,0.0
1523,428101,step3,0.0
1524,216037,step1,0.0
1525,216037,step2,0.0
1526,216037,step3,0.0
1527,249359,step1,0.0
1528,249359,step2,0.0
1529,249359,step3,0.0
1530,780461,step1,-0.0
1531,780461,step2,0.0
1532,780461,step3,0.0
1533,572576,step1,-0.0
1534,572576,step2,0.0
1535,572576,step3,0.0
1536,73664,step1,14.0
1537,73664,step2,-0.0
1538,73664,step3,-0.0
1539,748363,step1,0.0
1540,748363,step2,0.0
1541,748363,step3,0.0
1542,855546,step1,-0.0
1543,855546,step2,0.0
1544,855546,step3,0.0
1545,841727,step1,-0.0
1546,841727,step2,0.0
1547,841727,step3,0.0
1548,861112,step1,-0.0
1549,861112,step2,0.0
1550,861112,step3,0.0
1551,615519,step1,-0.0
1552,615519,step2,0.0
1553,615519,step3,0.0
1554,455495,step1,-0.0
1555,455495,step2,0.0
1556,455495,step3,0.0
1557,72501,step1,-0.0
1558,72501,step2,0.0
1559,72501,step3,0.0
1560,473956,step1,0.0
1561,473956,step2,0.0
1562,473956,step3,0.0
1563,101578,step1,-0.0
1564,101578,step2,0.0
1565,101578,step3,0.0
1566,292364,step1,-0.0
1567,292364,step2,0.0
1568,292364,step3,0.0
1569,507913,step1,0.0
1570,507913,step2,0.0
1571,507913,step3,0.0
1572,552402,step1,-0.0
1573,552402,step2,0.0
1574,552402,step3,0.0
1575,709919,step1,21.0
1576,709919,step2,0.0
1577,709919,step3,0.0
1578,839306,step1,-0.0
1579,839306,step2,0.0
1580,839306,step3,0.0
1581,520641,step1,-0.0
1582,520641,step2,0.0
1583,520641,step3,0.0
1584,844241,step1,-0.0
1585,844241,step2,0.0
1586,844241,step3,0.0
1587,214425,step1,-0.0
1588,214425,step2,0.0
1589,214425,step3,0.0
1590,760212,step1,-0.0
1591,760212,step2,0.0
1592,760212,step3,0.0
1593,913942,step1,-0.0
1594,913942,step2,0.0
1595,913942,step3,0.0
1596,902845,step1,14.0
1597,902845,step2,0.0
1598,902845,step3,0.0
1599,892668,step1,0.0
1600,892668,step2,0.0
1601,892668,step3,0.0
1602,917054,step1,0.0
1603,917054,step2,0.0
1604,917054,step3,0.0
1605,901964,step1,0.0
1606,901964,step2,0.0
1607,901964,step3,0.0
1608,906855,step1,-0.0
1609,906855,step2,0.0
1610,906855,step3,0.0
1611,903562,step1,-0.0
1612,903562,step2,0.0
1613,903562,step3,0.0
1614,915850,step1,-0.0
1615,915850,step2,0.0
1616,915850,step3,0.0
1617,902630,step1,0.0
1618,902630,step2,0.0
1619,902630,step3,0.0
1620,920245,step1,0.0
1621,920245,step2,0.0
1622,920245,step3,0.0
1623,884541,step1,-0.0
1624,884541,step2,0.0
1625,884541,step3,0.0
1626,913922,step1,-0.0
1627,913922,step2,0.0
1628,913922,step3,0.0
1629,891312,step1,-0.0
1630,891312,step2,0.0
1631,891312,step3,0.0
1632,900422,step1,-0.0
1633,900422,step2,0.0
1634,900422,step3,0.0
1635,916375,step1,-0.0
1636,916375,step2,0.0
1637,916375,step3,0.0
1638,910935,step1,-0.0
1639,910935,step2,0.0
1640,910935,step3,0.0
1641,74215,step1,15.0
1642,74215,step2,0.0
1643,74215,step3,0.0
1644,774636,step1,-0.0
1645,774636,step2,0.0
1646,774636,step3,0.0
1647,115986,step1,0.0
1648,115986,step2,0.0
1649,115986,step3,0.0
1650,269754,step1,-0.0
1651,269754,step2,0.0
1652,269754,step3,0.0
1653,653844,step1,-0.0
1654,653844,step2,0.0
1655,653844,step3,0.0
1656,743958,step1,-0.0
1657,743958,step2,0.0
1658,743958,step3,0.0
1659,706211,step1,0.0
1660,706211,step2,0.0
1661,706211,step3,0.0
1662,824851,step1,-0.0
1663,824851,step2,0.0
1664,824851,step3,0.0
1665,822928,step1,15.0
1666,822928,step2,0.0
1667,822928,step3,0.0
1668,619312,step1,0.0
1669,619312,step2,0.0
1670,619312,step3,0.0
1671,795601,step1,-0.0
1672,795601,step2,0.0
1673,795601,step3,0.0
1674,880366,step1,-0.0
1675,880366,step2,0.0
1676,880366,step3,0.0
1677,817027,step1,0.0
1678,817027,step2,0.0
1679,817027,step3,0.0
1680,856477,step1,0.0
1681,856477,step2,0.0
1682,856477,step3,0.0
1683,881255,step1,-0.0
1684,881255,step2,0.0
1685,881255,step3,0.0
1686,848990,step1,0.0
1687,848990,step2,0.0
1688,848990,step3,0.0
1689,284239,step1,0.0
1690,284239,step2,0.0
1691,284239,step3,0.0
1692,473911,step1,0.0
1693,473911,step2,0.0
1694,473911,step3,0.0
1695,862375,step1,-0.0
1696,862375,step2,0.0
1697,862375,step3,0.0
1698,839704,step1,-0.0
1699,839704,step2,0.0
1700,839704,step3,0.0
1701,352517,step1,-0.0
1702,352517,step2,0.0
1703,352517,step3,0.0
1704,575478,step1,-0.0
1705,575478,step2,0.0
1706,575478,step3,0.0
1707,693209,step1,-0.0
1708,693209,step2,0.0
1709,693209,step3,0.0
1710,681612,step1,-0.0
1711,681612,step2,0.0
1712,681612,step3,0.0
1713,832979,step1,0.0
1714,832979,step2,0.0
1715,832979,step3,0.0
1716,847603,step1,-0.0
1717,847603,step2,0.0
1718,847603,step3,0.0
1719,870850,step1,-0.0
1720,870850,step2,0.0
1721,870850,step3,0.0
1722,795503,step1,-0.0
1723,795503,step2,0.0
1724,795503,step3,0.0
1725,596695,step1,0.0
1726,596695,step2,0.0
1727,596695,step3,0.0
1728,855108,step1,0.0
1729,855108,step2,0.0
1730,855108,step3,0.0
1731,779050,step1,0.0
1732,779050,step2,0.0
1733,779050,step3,0.0
1734,856744,step1,-0.0
1735,856744,step2,0.0
1736,856744,step3,0.0
1737,244213,step1,36.0
1738,244213,step2,0.0
1739,244213,step3,0.0
1740,510811,step1,-0.0
1741,510811,step2,0.0
1742,510811,step3,0.0
1743,675299,step1,-0.0
1744,675299,step2,0.0
1745,675299,step3,0.0
1746,807337,step1,-0.0
1747,807337,step2,0.0
1748,807337,step3,0.0
1749,871615,step1,0.0
1750,871615,step2,0.0
1751,871615,step3,0.0
1752,455011,step1,-0.0
1753,455011,step2,0.0
1754,455011,step3,0.0
1755,224599,step1,19.0
1756,224599,step2,0.0
1757,224599,step3,0.0
1758,814455,step1,-0.0
1759,814455,step2,0.0
1760,814455,step3,0.0
1761,670297,step1,-0.0
1762,670297,step2,0.0
1763,670297,step3,0.0
1764,791543,step1,0.0
1765,791543,step2,0.0
1766,791543,step3,0.0
1767,741672,step1,0.0
1768,741672,step2,0.0
1769,741672,step3,0.0
1770,843616,step1,-0.0
1771,843616,step2,0.0
1772,843616,step3,0.0
1773,601487,step1,0.0
1774,601487,step2,0.0
1775,601487,step3,0.0
1776,667485,step1,-0.0
1777,667485,step2,0.0
1778,667485,step3,0.0
1779,799005,step1,0.0
1780,799005,step2,0.0
1781,799005,step3,0.0
1782,496722,step1,-0.0
1783,496722,step2,0.0
1784,496722,step3,0.0
1785,709902,step1,11.0
1786,709902,step2,0.0
1787,709902,step3,0.0
1788,853987,step1,0.0
1789,853987,step2,0.0
1790,853987,step3,0.0
1791,730188,step1,0.0
1792,730188,step2,0.0
1793,730188,step3,0.0
1794,829521,step1,-0.0
1795,829521,step2,0.0
1796,829521,step3,0.0
1797,687440,step1,-0.0
1798,687440,step2,0.0
1799,687440,step3,0.0
1800,670573,step1,0.0
1801,670573,step2,0.0
1802,670573,step3,0.0
1803,813152,step1,-0.0
1804,813152,step2,0.0
1805,813152,step3,0.0
1806,802692,step1,0.0
1807,802692,step2,0.0
1808,802692,step3,0.0
1809,836776,step1,-0.0
1810,836776,step2,0.0
1811,836776,step3,0.0
1812,729748,step1,-0.0
1813,729748,step2,0.0
1814,729748,step3,0.0
1815,586166,step1,0.0
1816,586166,step2,0.0
1817,586166,step3,0.0
1818,709918,step1,18.0
1819,709918,step2,0.0
1820,709918,step3,0.0
1821,825623,step1,-0.0
1822,825623,step2,0.0
1823,825623,step3,0.0
1824,142056,step1,-0.0
1825,142056,step2,0.0
1826,142056,step3,0.0
1827,451819,step1,-0.0
1828,451819,step2,0.0
1829,451819,step3,0.0
1830,229697,step1,-0.0
1831,229697,step2,0.0
1832,229697,step3,0.0
1833,392858,step1,0.0
1834,392858,step2,0.0
1835,392858,step3,0.0
1836,840494,step1,-0.0
1837,840494,step2,0.0
1838,840494,step3,0.0
1839,882697,step1,-0.0
1840,882697,step2,0.0
1841,882697,step3,0.0
1842,285268,step1,24.0
1843,285268,step2,0.0
1844,285268,step3,0.0
1845,845680,step1,-0.0
1846,845680,step2,0.0
1847,845680,step3,0.0
1848,697785,step1,0.0
1849,697785,step2,0.0
1850,697785,step3,0.0
1851,739040,step1,-0.0
1852,739040,step2,0.0
1853,739040,step3,0.0
1854,67012,step1,0.0
1855,67012,step2,0.0
1856,67012,step3,0.0
1857,51275,step1,0.0
1858,51275,step2,0.0
1859,51275,step3,0.0
1860,890321,step1,-0.0
1861,890321,step2,0.0
1862,890321,step3,0.0
1863,907883,step1,-0.0
1864,907883,step2,0.0
1865,907883,step3,0.0
1866,896950,step1,-0.0
1867,896950,step2,0.0
1868,896950,step3,0.0
1869,910409,step1,-0.0
1870,910409,step2,0.0
1871,910409,step3,0.0
1872,885296,step1,-0.0
1873,885296,step2,0.0
1874,885296,step3,0.0
1875,905404,step1,0.0
1876,905404,step2,0.0
1877,905404,step3,0.0
1878,888079,step1,-0.0
1879,888079,step2,0.0
1880,888079,step3,0.0
1881,915434,step1,-0.0
1882,915434,step2,0.0
1883,915434,step3,0.0
1884,886721,step1,-0.0
1885,886721,step2,0.0
1886,886721,step3,0.0
1887,900213,step1,0.0
1888,900213,step2,0.0
1889,900213,step3,0.0
1890,910360,step1,-0.0
1891,910360,step2,0.0
1892,910360,step3,0.0
1893,901291,step1,-0.0
1894,901291,step2,0.0
1895,901291,step3,0.0
1896,899302,step1,0.0
1897,899302,step2,0.0
1898,899302,step3,0.0
1899,907739,step1,0.0
1900,907739,step2,0.0
1901,907739,step3,0.0
1902,893216,step1,-0.0
1903,893216,step2,0.0
1904,893216,step3,0.0
1905,885815,step1,-0.0
1906,885815,step2,0.0
1907,885815,step3,0.0
1908,904346,step1,-0.0
1909,904346,step2,0.0
1910,904346,step3,0.0
1911,886976,step1,0.0
1912,886976,step2,0.0
1913,886976,step3,0.0
1914,142699,step1,-0.0
1915,142699,step2,0.0
1916,142699,step3,0.0
1917,849142,step1,-0.0
1918,849142,step2,0.0
1919,849142,step3,0.0
1920,875949,step1,0.0
1921,875949,step2,0.0
1922,875949,step3,0.0
1923,869382,step1,0.0
1924,869382,step2,0.0
1925,869382,step3,0.0
1926,699180,step1,-0.0
1927,699180,step2,0.0
1928,699180,step3,0.0
1929,880086,step1,-0.0
1930,880086,step2,0.0
1931,880086,step3,0.0
1932,553422,step1,-0.0
1933,553422,step2,0.0
1934,553422,step3,0.0
1935,817794,step1,-0.0
1936,817794,step2,0.0
1937,817794,step3,0.0
1938,857187,step1,0.0
1939,857187,step2,0.0
1940,857187,step3,0.0
1941,675329,step1,-0.0
1942,675329,step2,0.0
1943,675329,step3,0.0
1944,689605,step1,12.0
1945,689605,step2,0.0
1946,689605,step3,0.0
1947,225659,step1,0.0
1948,225659,step2,0.0
1949,225659,step3,0.0
1950,875912,step1,-0.0
1951,875912,step2,0.0
1952,875912,step3,0.0
1953,751001,step1,38.0
1954,751001,step2,13.0
1955,751001,step3,0.0
1956,842837,step1,-0.0
1957,842837,step2,0.0
1958,842837,step3,0.0
1959,330244,step1,0.0
1960,330244,step2,0.0
1961,330244,step3,0.0
1962,878243,step1,-0.0
1963,878243,step2,0.0
1964,878243,step3,0.0
1965,545580,step1,-0.0
1966,545580,step2,0.0
1967,545580,step3,0.0
1968,723858,step1,-0.0
1969,723858,step2,0.0
1970,723858,step3,0.0
1971,669976,step1,-0.0
1972,669976,step2,0.0
1973,669976,step3,0.0
1974,873615,step1,-0.0
1975,873615,step2,0.0
1976,873615,step3,0.0
1977,853989,step1,-0.0
1978,853989,step2,0.0
1979,853989,step3,0.0
1980,359823,step1,26.0
1981,359823,step2,0.0
1982,359823,step3,0.0
1983,670030,step1,-0.0
1984,670030,step2,0.0
1985,670030,step3,0.0
1986,877328,step1,-0.0
1987,877328,step2,0.0
1988,877328,step3,0.0
1989,73548,step1,0.0
1990,73548,step2,0.0
1991,73548,step3,0.0
1992,789519,step1,-0.0
1993,789519,step2,0.0
1994,789519,step3,0.0
1995,850438,step1,-0.0
1996,850438,step2,0.0
1997,850438,step3,0.0
1998,846806,step1,-0.0
1999,846806,step2,0.0
2000,846806,step3,0.0
2001,716227,step1,-0.0
2002,716227,step2,0.0
2003,716227,step3,0.0
2004,669684,step1,10.0
2005,669684,step2,0.0
2006,669684,step3,0.0
2007,196359,step1,-0.0
2008,196359,step2,0.0
2009,196359,step3,0.0
2010,839532,step1,0.0
2011,839532,step2,0.0
2012,839532,step3,0.0
2013,625915,step1,0.0
2014,625915,step2,0.0
2015,625915,step3,0.0
2016,101721,step1,13.0
2017,101721,step2,0.0
2018,101721,step3,0.0
2019,442720,step1,-0.0
2020,442720,step2,0.0
2021,442720,step3,0.0
2022,458338,step1,-0.0
2023,458338,step2,0.0
2024,458338,step3,0.0
2025,499462,step1,-0.0
2026,499462,step2,0.0
2027,499462,step3,0.0
2028,709917,step1,14.0
2029,709917,step2,0.0
2030,709917,step3,0.0
2031,822401,step1,-0.0
2032,822401,step2,0.0
2033,822401,step3,0.0
2034,838863,step1,0.0
2035,838863,step2,0.0
2036,838863,step3,0.0
2037,216453,step1,-0.0
2038,216453,step2,0.0
2039,216453,step3,0.0
2040,502559,step1,0.0
2041,502559,step2,0.0
2042,502559,step3,0.0
2043,776621,step1,-0.0
2044,776621,step2,0.0
2045,776621,step3,0.0
2046,71875,step1,-0.0
2047,71875,step2,0.0
2048,71875,step3,0.0
2049,407399,step1,-0.0
2050,407399,step2,0.0
2051,407399,step3,0.0
2052,680312,step1,-0.0
2053,680312,step2,0.0
2054,680312,step3,0.0
2055,775815,step1,0.0
2056,775815,step2,0.0
2057,775815,step3,0.0
2058,832571,step1,-0.0
2059,832571,step2,0.0
2060,832571,step3,0.0
2061,265859,step1,-0.0
2062,265859,step2,0.0
2063,265859,step3,0.0
2064,51708,step1,0.0
2065,51708,step2,0.0
2066,51708,step3,0.0
2067,816452,step1,-0.0
2068,816452,step2,0.0
2069,816452,step3,0.0
2070,641342,step1,-0.0
2071,641342,step2,0.0
2072,641342,step3,0.0
2073,799507,step1,-0.0
2074,799507,step2,0.0
2075,799507,step3,0.0
2076,363716,step1,-0.0
2077,363716,step2,0.0
2078,363716,step3,0.0
2079,720759,step1,18.0
2080,720759,step2,0.0
2081,720759,step3,0.0
2082,435191,step1,0.0
