,facility_code,category,slot_expanded
14283,891172,over5,0.0
14284,912292,under5,0.0
14285,912292,over5,0.0
14286,918555,under5,35.0
14287,918555,over5,0.0
14288,885519,under5,0.0
14289,885519,over5,0.0
14290,918354,under5,0.0
14291,918354,over5,0.0
14292,885596,under5,0.0
14293,885596,over5,0.0
14294,919743,under5,0.0
14295,919743,over5,0.0
14296,896127,under5,0.0
14297,896127,over5,0.0
14298,915077,under5,0.0
14299,915077,over5,0.0
14300,735800,under5,0.0
14301,735800,over5,0.0
14302,684735,under5,0.0
14303,684735,over5,0.0
14304,431042,under5,0.0
14305,431042,over5,0.0
14306,243204,under5,60.0
14307,243204,over5,0.0
14308,819426,under5,0.0
14309,819426,over5,0.0
14310,229185,under5,16.0
14311,229185,over5,0.0
14312,830332,under5,0.0
14313,830332,over5,0.0
14314,854923,under5,0.0
14315,854923,over5,0.0
14316,339159,under5,0.0
14317,339159,over5,0.0
14318,865748,under5,0.0
14319,865748,over5,0.0
14320,375497,under5,44.0
14321,375497,over5,0.0
14322,918163,under5,0.0
14323,918163,over5,0.0
14324,916502,under5,0.0
14325,916502,over5,0.0
14326,917025,under5,0.0
14327,917025,over5,0.0
14328,74003,under5,58.0
14329,74003,over5,0.0
14330,825141,under5,0.0
14331,825141,over5,0.0
14332,506901,under5,0.0
14333,506901,over5,0.0
14334,827002,under5,0.0
14335,827002,over5,0.0
14336,806980,under5,0.0
14337,806980,over5,0.0
14338,333329,under5,0.0
14339,333329,over5,0.0
14340,656720,under5,0.0
14341,656720,over5,0.0
14342,260225,under5,0.0
14343,260225,over5,0.0
14344,297831,under5,0.0
14345,297831,over5,0.0
14346,248553,under5,0.0
14347,248553,over5,0.0
14348,691257,under5,0.0
14349,691257,over5,0.0
14350,541231,under5,0.0
14351,541231,over5,0.0
14352,403076,under5,37.0
14353,403076,over5,0.0
14354,425843,under5,0.0
14355,425843,over5,0.0
14356,816170,under5,0.0
14357,816170,over5,0.0
14358,874000,under5,0.0
14359,874000,over5,0.0
14360,868697,under5,0.0
14361,868697,over5,0.0
14362,832881,under5,0.0
14363,832881,over5,0.0
14364,709824,under5,12.0
14365,709824,over5,0.0
14366,73230,under5,35.0
14367,73230,over5,0.0
14368,74081,under5,0.0
14369,74081,over5,0.0
14370,858074,under5,0.0
14371,858074,over5,0.0
14372,788437,under5,0.0
14373,788437,over5,0.0
14374,873949,under5,0.0
14375,873949,over5,0.0
14376,797804,under5,0.0
14377,797804,over5,0.0
14378,822827,under5,0.0
14379,822827,over5,0.0
14380,527243,under5,0.0
14381,527243,over5,0.0
14382,103349,under5,0.0
14383,103349,over5,0.0
14384,386810,under5,0.0
14385,386810,over5,0.0
14386,243836,under5,44.0
14387,243836,over5,0.0
14388,249447,under5,0.0
14389,249447,over5,0.0
14390,854929,under5,0.0
14391,854929,over5,0.0
14392,908874,under5,0.0
14393,908874,over5,0.0
14394,919811,under5,0.0
14395,919811,over5,0.0
14396,915477,under5,0.0
14397,915477,over5,0.0
14398,903015,under5,0.0
14399,903015,over5,0.0
14400,160474,under5,0.0
14401,160474,over5,0.0
14402,239446,under5,0.0
14403,239446,over5,0.0
14404,71661,under5,0.0
14405,71661,over5,0.0
14406,876257,under5,0.0
14407,876257,over5,0.0
14408,652096,under5,60.0
14409,652096,over5,0.0
14410,862561,under5,0.0
14411,862561,over5,0.0
14412,811481,under5,19.0
14413,811481,over5,0.0
14414,844435,under5,0.0
14415,844435,over5,0.0
14416,860493,under5,0.0
14417,860493,over5,0.0
14418,72395,under5,0.0
14419,72395,over5,0.0
14420,72040,under5,0.0
14421,72040,over5,0.0
14422,586689,under5,0.0
14423,586689,over5,0.0
14424,827746,under5,0.0
14425,827746,over5,0.0
14426,345776,under5,0.0
14427,345776,over5,0.0
14428,149357,under5,0.0
14429,149357,over5,0.0
14430,71378,under5,0.0
14431,71378,over5,0.0
14432,702065,under5,0.0
14433,702065,over5,0.0
14434,859711,under5,0.0
14435,859711,over5,0.0
14436,71819,under5,0.0
14437,71819,over5,0.0
14438,463602,under5,0.0
14439,463602,over5,0.0
14440,670082,under5,0.0
14441,670082,over5,0.0
14442,542628,under5,0.0
14443,542628,over5,0.0
14444,818440,under5,0.0
14445,818440,over5,0.0
14446,792635,under5,0.0
14447,792635,over5,0.0
14448,609323,under5,0.0
14449,609323,over5,0.0
14450,72047,under5,0.0
14451,72047,over5,0.0
14452,902289,under5,0.0
14453,902289,over5,0.0
14454,901404,under5,0.0
14455,901404,over5,0.0
14456,449081,under5,0.0
14457,449081,over5,0.0
14458,838028,under5,0.0
14459,838028,over5,0.0
14460,73285,under5,46.0
14461,73285,over5,0.0
14462,709676,under5,40.0
14463,709676,over5,0.0
14464,843137,under5,0.0
14465,843137,over5,0.0
14466,216276,under5,0.0
14467,216276,over5,0.0
14468,350539,under5,0.0
14469,350539,over5,0.0
14470,572473,under5,0.0
14471,572473,over5,0.0
14472,688321,under5,0.0
14473,688321,over5,0.0
14474,687854,under5,0.0
14475,687854,over5,0.0
14476,265545,under5,0.0
14477,265545,over5,0.0
14478,615752,under5,0.0
14479,615752,over5,0.0
14480,755042,under5,0.0
14481,755042,over5,0.0
14482,445027,under5,0.0
14483,445027,over5,0.0
14484,273207,under5,0.0
14485,273207,over5,0.0
14486,252044,under5,0.0
14487,252044,over5,0.0
14488,474607,under5,0.0
14489,474607,over5,0.0
14490,583100,under5,0.0
14491,583100,over5,0.0
14492,858873,under5,0.0
14493,858873,over5,0.0
14494,426403,under5,0.0
14495,426403,over5,0.0
14496,557383,under5,0.0
14497,557383,over5,0.0
14498,73988,under5,26.0
14499,73988,over5,0.0
14500,838044,under5,0.0
14501,838044,over5,0.0
14502,737100,under5,0.0
14503,737100,over5,0.0
14504,872837,under5,0.0
14505,872837,over5,0.0
14506,167467,under5,0.0
14507,167467,over5,0.0
14508,534125,under5,0.0
14509,534125,over5,0.0
14510,818301,under5,0.0
14511,818301,over5,0.0
14512,558414,under5,0.0
14513,558414,over5,0.0
14514,597140,under5,0.0
14515,597140,over5,0.0
14516,175373,under5,0.0
14517,175373,over5,0.0
14518,662023,under5,0.0
14519,662023,over5,0.0
14520,897615,under5,0.0
14521,897615,over5,0.0
14522,902531,under5,0.0
14523,902531,over5,0.0
14524,915701,under5,0.0
14525,915701,over5,0.0
14526,893392,under5,0.0
14527,893392,over5,0.0
14528,904460,under5,0.0
14529,904460,over5,0.0
14530,874736,under5,58.0
14531,874736,over5,0.0
14532,311471,under5,0.0
14533,311471,over5,0.0
14534,399605,under5,0.0
14535,399605,over5,0.0
14536,855448,under5,0.0
14537,855448,over5,0.0
14538,876518,under5,0.0
14539,876518,over5,0.0
14540,822812,under5,0.0
14541,822812,over5,0.0
14542,879197,under5,0.0
14543,879197,over5,0.0
14544,661439,under5,0.0
14545,661439,over5,0.0
14546,391374,under5,0.0
14547,391374,over5,0.0
14548,778662,under5,0.0
14549,778662,over5,0.0
14550,863223,under5,0.0
14551,863223,over5,0.0
14552,253737,under5,0.0
14553,253737,over5,0.0
14554,874739,under5,72.0
14555,874739,over5,0.0
14556,798858,under5,0.0
14557,798858,over5,0.0
14558,874466,under5,0.0
14559,874466,over5,0.0
14560,620895,under5,0.0
14561,620895,over5,0.0
14562,433749,under5,0.0
14563,433749,over5,0.0
14564,865550,under5,0.0
14565,865550,over5,0.0
14566,815711,under5,0.0
14567,815711,over5,0.0
14568,774304,under5,0.0
14569,774304,over5,0.0
14570,405419,under5,0.0
14571,405419,over5,0.0
14572,832543,under5,0.0
14573,832543,over5,0.0
14574,860862,under5,0.0
14575,860862,over5,0.0
14576,253947,under5,0.0
14577,253947,over5,0.0
14578,72541,under5,0.0
14579,72541,over5,0.0
14580,74153,under5,76.0
14581,74153,over5,0.0
14582,709286,under5,0.0
14583,709286,over5,0.0
14584,908206,under5,0.0
14585,908206,over5,0.0
14586,921534,under5,0.0
14587,921534,over5,0.0
14588,890271,under5,22.0
14589,890271,over5,0.0
14590,908601,under5,0.0
14591,908601,over5,0.0
14592,911998,under5,0.0
14593,911998,over5,0.0
14594,618944,under5,0.0
14595,618944,over5,0.0
14596,367235,under5,0.0
14597,367235,over5,0.0
14598,873512,under5,0.0
14599,873512,over5,0.0
14600,812935,under5,0.0
14601,812935,over5,0.0
14602,355973,under5,38.0
14603,355973,over5,0.0
14604,621713,under5,0.0
14605,621713,over5,0.0
14606,180322,under5,41.0
14607,180322,over5,0.0
14608,815866,under5,0.0
14609,815866,over5,0.0
14610,682894,under5,43.0
14611,682894,over5,0.0
14612,549217,under5,0.0
14613,549217,over5,0.0
14614,697346,under5,0.0
14615,697346,over5,0.0
14616,663854,under5,0.0
14617,663854,over5,0.0
14618,73286,under5,60.0
14619,73286,over5,0.0
14620,348813,under5,0.0
14621,348813,over5,0.0
14622,388587,under5,0.0
14623,388587,over5,0.0
14624,71439,under5,0.0
14625,71439,over5,0.0
14626,728912,under5,0.0
14627,728912,over5,0.0
14628,133442,under5,0.0
14629,133442,over5,0.0
14630,521309,under5,0.0
14631,521309,over5,0.0
14632,779514,under5,0.0
14633,779514,over5,0.0
14634,555408,under5,0.0
14635,555408,over5,0.0
14636,757063,under5,38.0
14637,757063,over5,0.0
14638,399220,under5,0.0
14639,399220,over5,0.0
14640,207541,under5,0.0
14641,207541,over5,0.0
14642,369610,under5,0.0
14643,369610,over5,0.0
14644,850062,under5,0.0
14645,850062,over5,0.0
14646,809125,under5,24.0
14647,809125,over5,0.0
14648,264085,under5,0.0
14649,264085,over5,0.0
14650,72099,under5,0.0
14651,72099,over5,0.0
14652,622481,under5,36.0
14653,622481,over5,0.0
14654,332820,under5,0.0
14655,332820,over5,0.0
14656,744760,under5,0.0
14657,744760,over5,0.0
14658,592649,under5,0.0
14659,592649,over5,0.0
14660,747959,under5,0.0
14661,747959,over5,0.0
14662,310819,under5,0.0
14663,310819,over5,0.0
14664,709805,under5,40.0
14665,709805,over5,0.0
14666,432650,under5,0.0
14667,432650,over5,0.0
14668,277106,under5,0.0
14669,277106,over5,0.0
14670,827206,under5,22.0
14671,827206,over5,0.0
14672,462723,under5,0.0
14673,462723,over5,0.0
14674,410996,under5,0.0
14675,410996,over5,0.0
14676,110264,under5,0.0
14677,110264,over5,0.0
14678,611234,under5,0.0
14679,611234,over5,0.0
14680,861604,under5,0.0
14681,861604,over5,0.0
14682,457996,under5,0.0
14683,457996,over5,0.0
14684,690122,under5,0.0
14685,690122,over5,0.0
14686,759555,under5,0.0
14687,759555,over5,0.0
14688,819498,under5,0.0
14689,819498,over5,0.0
14690,709785,under5,0.0
14691,709785,over5,0.0
14692,903959,under5,0.0
14693,903959,over5,0.0
14694,920464,under5,0.0
14695,920464,over5,0.0
14696,909947,under5,0.0
14697,909947,over5,0.0
14698,886052,under5,0.0
14699,886052,over5,0.0
14700,907140,under5,30.0
14701,907140,over5,0.0
14702,912728,under5,0.0
14703,912728,over5,0.0
14704,917134,under5,30.0
14705,917134,over5,0.0
14706,890459,under5,0.0
14707,890459,over5,0.0
14708,904178,under5,0.0
14709,904178,over5,0.0
14710,918505,under5,0.0
14711,918505,over5,0.0
14712,918790,under5,0.0
14713,918790,over5,0.0
14714,909973,under5,0.0
14715,909973,over5,0.0
14716,892551,under5,0.0
14717,892551,over5,0.0
14718,894399,under5,0.0
14719,894399,over5,0.0
14720,489165,under5,0.0
14721,489165,over5,0.0
14722,661425,under5,0.0
14723,661425,over5,0.0
14724,339144,under5,40.0
14725,339144,over5,0.0
14726,871904,under5,0.0
14727,871904,over5,0.0
14728,245018,under5,46.0
14729,245018,over5,0.0
14730,697162,under5,0.0
14731,697162,over5,0.0
14732,672812,under5,0.0
14733,672812,over5,0.0
14734,744810,under5,0.0
14735,744810,over5,0.0
14736,726076,under5,0.0
14737,726076,over5,0.0
14738,795990,under5,0.0
14739,795990,over5,0.0
14740,768894,under5,0.0
14741,768894,over5,0.0
14742,440169,under5,0.0
14743,440169,over5,0.0
14744,620751,under5,32.0
14745,620751,over5,0.0
14746,519132,under5,0.0
14747,519132,over5,0.0
14748,217139,under5,0.0
14749,217139,over5,0.0
14750,497788,under5,0.0
14751,497788,over5,0.0
14752,525814,under5,0.0
14753,525814,over5,0.0
14754,339148,under5,34.0
14755,339148,over5,0.0
14756,145480,under5,0.0
14757,145480,over5,0.0
14758,778026,under5,0.0
14759,778026,over5,0.0
14760,797254,under5,0.0
14761,797254,over5,0.0
14762,740771,under5,0.0
14763,740771,over5,0.0
14764,552530,under5,0.0
14765,552530,over5,0.0
14766,647229,under5,0.0
14767,647229,over5,0.0
14768,873522,under5,0.0
14769,873522,over5,0.0
14770,377759,under5,0.0
14771,377759,over5,0.0
14772,767406,under5,0.0
14773,767406,over5,0.0
14774,718893,under5,60.0
14775,718893,over5,0.0
14776,245019,under5,57.0
14777,245019,over5,0.0
14778,385421,under5,0.0
14779,385421,over5,0.0
14780,255449,under5,17.0
14781,255449,over5,0.0
14782,152662,under5,0.0
14783,152662,over5,0.0
14784,294333,under5,0.0
14785,294333,over5,0.0
14786,184554,under5,0.0
14787,184554,over5,0.0
14788,874969,under5,0.0
14789,874969,over5,0.0
14790,736005,under5,0.0
14791,736005,over5,0.0
14792,261107,under5,0.0
14793,261107,over5,0.0
14794,62610,under5,0.0
14795,62610,over5,0.0
14796,346197,under5,0.0
14797,346197,over5,0.0
14798,264554,under5,0.0
14799,264554,over5,0.0
14800,378654,under5,0.0
14801,378654,over5,0.0
14802,803631,under5,0.0
14803,803631,over5,0.0
14804,286771,under5,0.0
14805,286771,over5,0.0
14806,339146,under5,24.0
14807,339146,over5,0.0
14808,163477,under5,0.0
14809,163477,over5,0.0
14810,298773,under5,0.0
14811,298773,over5,0.0
14812,253987,under5,0.0
14813,253987,over5,0.0
14814,272147,under5,0.0
14815,272147,over5,0.0
14816,504413,under5,0.0
14817,504413,over5,0.0
14818,700623,under5,0.0
14819,700623,over5,0.0
14820,72800,under5,0.0
14821,72800,over5,0.0
14822,241557,under5,0.0
14823,241557,over5,0.0
14824,100394,under5,0.0
14825,100394,over5,0.0
14826,72655,under5,0.0
14827,72655,over5,0.0
14828,634886,under5,0.0
14829,634886,over5,0.0
14830,759574,under5,0.0
14831,759574,over5,0.0
14832,742375,under5,0.0
14833,742375,over5,0.0
14834,903023,under5,0.0
14835,903023,over5,0.0
14836,904215,under5,0.0
14837,904215,over5,0.0
14838,901869,under5,0.0
14839,901869,over5,0.0
14840,916243,under5,0.0
14841,916243,over5,0.0
14842,919806,under5,0.0
14843,919806,over5,0.0
14844,893885,under5,0.0
14845,893885,over5,0.0
14846,884201,under5,0.0
14847,884201,over5,0.0
14848,890857,under5,0.0
14849,890857,over5,0.0
14850,912370,under5,0.0
14851,912370,over5,0.0
14852,899030,under5,0.0
14853,899030,over5,0.0
14854,899656,under5,0.0
14855,899656,over5,0.0
14856,888590,under5,0.0
14857,888590,over5,0.0
14858,897847,under5,0.0
14859,897847,over5,0.0
14860,895986,under5,0.0
14861,895986,over5,0.0
14862,884574,under5,0.0
14863,884574,over5,0.0
14864,908003,under5,0.0
14865,908003,over5,0.0
14866,470395,under5,0.0
14867,470395,over5,0.0
14868,790906,under5,0.0
14869,790906,over5,0.0
14870,825025,under5,0.0
14871,825025,over5,0.0
14872,789547,under5,0.0
14873,789547,over5,0.0
14874,709835,under5,0.0
14875,709835,over5,0.0
14876,840496,under5,0.0
14877,840496,over5,0.0
14878,709856,under5,0.0
14879,709856,over5,0.0
14880,358641,under5,0.0
14881,358641,over5,0.0
14882,759470,under5,0.0
14883,759470,over5,0.0
14884,181311,under5,0.0
14885,181311,over5,0.0
14886,820845,under5,0.0
14887,820845,over5,0.0
14888,878421,under5,0.0
14889,878421,over5,0.0
14890,403751,under5,0.0
14891,403751,over5,0.0
14892,366082,under5,0.0
14893,366082,over5,0.0
14894,566667,under5,0.0
14895,566667,over5,0.0
14896,667845,under5,0.0
14897,667845,over5,0.0
14898,828415,under5,0.0
14899,828415,over5,0.0
14900,430776,under5,0.0
14901,430776,over5,0.0
14902,354812,under5,0.0
14903,354812,over5,0.0
14904,272782,under5,0.0
14905,272782,over5,0.0
14906,592422,under5,0.0
14907,592422,over5,0.0
14908,260710,under5,0.0
14909,260710,over5,0.0
14910,709859,under5,56.0
14911,709859,over5,0.0
14912,674560,under5,0.0
14913,674560,over5,0.0
14914,843412,under5,0.0
14915,843412,over5,0.0
14916,506222,under5,0.0
14917,506222,over5,0.0
14918,243866,under5,20.0
14919,243866,over5,0.0
14920,547303,under5,0.0
14921,547303,over5,0.0
14922,520675,under5,0.0
14923,520675,over5,0.0
14924,646827,under5,0.0
14925,646827,over5,0.0
14926,589229,under5,0.0
14927,589229,over5,0.0
14928,808229,under5,0.0
14929,808229,over5,0.0
14930,875145,under5,0.0
14931,875145,over5,0.0
14932,726087,under5,0.0
14933,726087,over5,0.0
14934,481938,under5,0.0
14935,481938,over5,0.0
14936,896751,under5,0.0
14937,896751,over5,0.0
14938,912174,under5,0.0
14939,912174,over5,0.0
14940,886776,under5,0.0
14941,886776,over5,0.0
14942,900450,under5,0.0
14943,900450,over5,0.0
14944,911813,under5,0.0
14945,911813,over5,0.0
14946,677764,under5,36.0
14947,677764,over5,0.0
14948,875675,under5,39.0
14949,875675,over5,0.0
14950,863025,under5,0.0
14951,863025,over5,0.0
14952,650114,under5,0.0
14953,650114,over5,0.0
14954,682013,under5,0.0
14955,682013,over5,0.0
14956,498220,under5,0.0
14957,498220,over5,0.0
14958,204151,under5,0.0
14959,204151,over5,0.0
14960,797667,under5,0.0
14961,797667,over5,0.0
14962,322730,under5,0.0
14963,322730,over5,0.0
14964,809695,under5,0.0
14965,809695,over5,0.0
14966,71705,under5,0.0
14967,71705,over5,0.0
14968,408046,under5,0.0
14969,408046,over5,0.0
14970,273383,under5,0.0
14971,273383,over5,0.0
14972,432032,under5,0.0
14973,432032,over5,0.0
14974,245100,under5,0.0
14975,245100,over5,0.0
14976,624395,under5,0.0
14977,624395,over5,0.0
14978,103143,under5,0.0
14979,103143,over5,0.0
14980,437309,under5,0.0
14981,437309,over5,0.0
14982,862842,under5,0.0
14983,862842,over5,0.0
14984,385942,under5,0.0
14985,385942,over5,0.0
14986,812484,under5,0.0
14987,812484,over5,0.0
14988,381946,under5,0.0
14989,381946,over5,0.0
14990,583704,under5,0.0
14991,583704,over5,0.0
14992,73215,under5,56.0
14993,73215,over5,0.0
14994,828728,under5,0.0
14995,828728,over5,0.0
14996,577150,under5,0.0
14997,577150,over5,0.0
14998,448447,under5,0.0
14999,448447,over5,0.0
15000,522837,under5,0.0
15001,522837,over5,0.0
15002,709798,under5,46.0
15003,709798,over5,0.0
15004,72329,under5,0.0
15005,72329,over5,0.0
15006,607764,under5,0.0
15007,607764,over5,0.0
15008,106698,under5,0.0
15009,106698,over5,0.0
15010,341325,under5,0.0
15011,341325,over5,0.0
15012,553634,under5,0.0
15013,553634,over5,0.0
15014,108215,under5,0.0
15015,108215,over5,0.0
15016,346743,under5,0.0
15017,346743,over5,0.0
15018,662508,under5,0.0
15019,662508,over5,0.0
15020,569053,under5,0.0
15021,569053,over5,0.0
15022,347973,under5,0.0
15023,347973,over5,0.0
15024,872221,under5,0.0
15025,872221,over5,0.0
15026,138449,under5,0.0
15027,138449,over5,0.0
15028,620151,under5,0.0
15029,620151,over5,0.0
15030,138951,under5,0.0
15031,138951,over5,0.0
15032,414647,under5,0.0
15033,414647,over5,0.0
15034,816293,under5,0.0
15035,816293,over5,0.0
15036,628411,under5,0.0
15037,628411,over5,0.0
15038,844749,under5,0.0
15039,844749,over5,0.0
15040,296907,under5,0.0
15041,296907,over5,0.0
15042,849565,under5,0.0
15043,849565,over5,0.0
15044,829674,under5,0.0
15045,829674,over5,0.0
15046,355865,under5,0.0
15047,355865,over5,0.0
15048,797803,under5,0.0
15049,797803,over5,0.0
15050,819827,under5,0.0
15051,819827,over5,0.0
15052,709800,under5,65.0
15053,709800,over5,0.0
15054,228621,under5,0.0
15055,228621,over5,0.0
15056,755297,under5,0.0
15057,755297,over5,0.0
15058,657595,under5,0.0
15059,657595,over5,0.0
15060,727475,under5,0.0
15061,727475,over5,0.0
15062,73926,under5,0.0
15063,73926,over5,0.0
15064,406392,under5,0.0
15065,406392,over5,0.0
15066,117851,under5,0.0
15067,117851,over5,0.0
15068,647535,under5,0.0
15069,647535,over5,0.0
15070,715916,under5,0.0
15071,715916,over5,0.0
15072,328282,under5,0.0
15073,328282,over5,0.0
15074,228507,under5,0.0
15075,228507,over5,0.0
15076,277172,under5,0.0
15077,277172,over5,0.0
15078,262429,under5,0.0
15079,262429,over5,0.0
15080,238339,under5,0.0
15081,238339,over5,0.0
15082,817343,under5,53.0
15083,817343,over5,0.0
15084,208271,under5,0.0
15085,208271,over5,0.0
15086,593760,under5,0.0
15087,593760,over5,0.0
15088,851520,under5,0.0
15089,851520,over5,0.0
15090,824147,under5,0.0
15091,824147,over5,0.0
15092,347375,under5,0.0
15093,347375,over5,0.0
15094,879775,under5,21.0
15095,879775,over5,0.0
15096,227440,under5,34.0
15097,227440,over5,0.0
15098,72485,under5,0.0
15099,72485,over5,0.0
15100,747308,under5,0.0
15101,747308,over5,0.0
15102,470317,under5,0.0
15103,470317,over5,0.0
15104,71950,under5,0.0
15105,71950,over5,0.0
15106,858560,under5,0.0
15107,858560,over5,0.0
15108,72214,under5,0.0
15109,72214,over5,0.0
15110,296048,under5,0.0
15111,296048,over5,0.0
15112,873044,under5,0.0
15113,873044,over5,0.0
15114,367965,under5,0.0
15115,367965,over5,0.0
15116,791385,under5,0.0
15117,791385,over5,0.0
15118,230290,under5,0.0
15119,230290,over5,0.0
15120,747940,under5,0.0
15121,747940,over5,0.0
15122,325307,under5,0.0
